,Total_Stops,Price,Date,Month,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Min,Duration_H,Duration_M,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Kolkata,Source_Mumbai,Source_New Delhi,Destination_Cochin,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
7959,2,12199,27,6,19,15,17,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7960,0,5277,27,5,0,25,22,5,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7961,2,6117,12,6,4,40,9,10,19,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7962,0,5734,24,3,13,0,10,10,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7963,1,8627,6,3,7,10,20,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7964,1,6795,15,6,1,30,11,40,13,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7965,0,5601,21,5,17,40,14,25,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7966,0,7229,21,4,20,45,17,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7967,1,8330,9,5,1,30,15,0,10,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7968,0,4823,3,5,11,20,8,30,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7969,1,13759,24,3,22,35,19,45,26,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7970,2,10231,12,6,7,40,5,0,26,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7971,1,12898,27,5,19,0,19,15,23,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7972,1,19225,6,3,10,25,5,45,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7973,0,4995,27,5,8,30,7,5,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7974,1,5298,12,6,12,10,6,50,5,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7975,2,9254,21,3,18,50,10,20,32,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7976,1,5177,6,4,19,0,14,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7977,1,9345,21,5,23,25,20,20,27,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7978,1,10844,6,5,16,20,8,25,7,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7979,2,15428,3,3,7,40,5,55,25,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7980,1,7255,21,5,21,0,16,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7981,1,12898,21,5,12,35,9,0,27,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7982,1,8707,1,3,18,35,13,40,4,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7983,1,10262,3,6,12,35,18,15,18,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7984,1,13067,6,5,10,55,20,25,14,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7985,1,10262,6,6,19,0,19,45,23,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7986,0,4460,9,4,23,20,20,45,2,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7987,1,14571,24,5,23,35,14,5,9,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7988,2,10178,9,6,19,15,19,45,23,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7989,0,7718,1,3,20,5,17,45,2,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7990,1,16376,21,5,12,35,2,15,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7991,0,5678,6,6,21,5,19,35,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7992,1,9103,9,5,19,0,10,35,8,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7993,1,14714,6,6,4,25,13,0,15,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7994,1,5583,24,6,22,5,15,45,6,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7995,0,4823,24,4,21,50,18,55,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7996,0,4544,15,4,22,0,18,55,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7997,1,8759,18,5,13,25,7,55,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7998,1,6152,24,6,13,25,7,55,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7999,1,11087,18,3,10,25,11,40,22,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000,2,11432,6,6,20,25,8,20,12,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8001,0,3815,27,3,19,45,17,15,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8002,1,8662,1,4,9,5,17,0,16,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8003,1,17261,6,3,11,25,11,40,23,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8004,1,4860,9,4,0,10,19,35,4,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8005,2,13442,3,3,19,15,17,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8006,1,12395,6,3,22,55,15,40,7,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
8007,1,6528,15,5,14,35,14,35,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8008,1,6314,1,6,21,0,4,55,16,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8009,1,6270,9,4,1,30,11,25,14,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8010,1,14714,6,6,19,0,19,45,23,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8011,1,9359,15,6,19,15,9,15,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8012,0,6724,9,4,17,55,14,5,3,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8013,1,10262,24,6,19,0,22,50,20,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8014,0,4668,21,5,9,40,7,0,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8015,2,6610,6,3,21,20,11,55,9,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8016,0,3597,15,5,10,35,8,20,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8017,0,4462,9,3,12,55,10,10,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8018,1,12677,6,3,9,25,6,5,27,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8019,1,23170,1,3,15,30,0,20,15,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8020,0,4804,6,6,7,15,4,40,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8021,1,6795,27,5,1,30,12,50,12,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8022,1,7662,18,5,13,15,12,0,25,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8023,2,12751,6,6,7,40,13,20,18,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8024,1,19595,6,3,16,50,20,45,20,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8025,0,7975,9,3,9,40,7,0,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8026,1,14781,18,5,19,50,14,5,5,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8027,1,14781,9,5,20,45,8,25,12,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8028,1,10031,24,3,16,20,13,55,26,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8029,1,10844,9,6,19,50,14,5,5,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8030,0,3502,9,5,22,50,19,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8031,2,13292,1,6,4,25,9,35,18,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8032,1,14151,6,6,23,35,20,25,27,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8033,0,12475,1,3,7,5,5,45,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8034,1,14714,3,6,12,35,20,55,15,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8035,1,8283,24,5,1,30,19,0,6,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8036,1,11087,12,3,9,30,20,35,12,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8037,1,10844,21,5,19,50,14,5,5,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8038,1,5883,24,6,1,30,18,35,6,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8039,2,7664,15,3,16,20,5,50,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8040,1,12898,27,5,4,25,8,0,20,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8041,1,10262,12,6,19,0,22,50,20,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8042,1,13067,15,5,19,10,9,35,9,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8043,0,4462,18,3,17,45,15,10,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8044,0,5678,27,6,4,20,2,55,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8045,1,14388,21,5,12,0,6,30,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8046,1,14714,3,6,12,35,19,45,16,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8047,0,4804,27,5,12,20,9,35,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8048,2,11281,9,5,7,40,5,0,26,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8049,1,11134,24,3,8,10,21,10,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8050,2,11647,12,3,9,10,19,40,13,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8051,1,10539,9,6,21,5,17,0,28,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8052,1,12192,1,6,19,0,8,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8053,0,6121,24,4,16,10,13,20,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8054,1,13759,24,3,4,45,19,45,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8055,1,6427,27,3,1,35,10,20,15,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8056,0,3943,9,4,1,0,22,10,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8057,0,4284,12,5,1,0,22,10,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8058,1,8147,9,3,10,5,5,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8059,0,3502,12,5,22,50,19,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8060,0,3342,15,3,4,0,2,30,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8061,0,5734,21,3,8,45,6,0,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8062,1,8224,6,6,21,25,15,55,5,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8063,1,9748,6,3,11,20,6,10,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8064,2,8834,21,3,4,25,19,10,33,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8065,1,7102,6,5,0,15,16,40,7,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8066,1,13727,15,5,1,30,13,0,12,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8067,1,11087,18,3,9,30,11,40,21,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8068,2,10368,15,6,4,25,9,40,18,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8069,0,7229,1,6,8,45,6,0,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8070,1,10262,15,6,19,0,18,15,24,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8071,0,4823,15,4,22,50,20,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8072,0,4804,24,5,7,15,4,40,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8073,1,10112,6,6,4,35,23,30,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8074,0,7229,27,5,8,45,6,0,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8075,1,13067,24,5,22,5,17,0,29,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8076,1,14714,3,6,4,25,14,0,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8077,1,8907,3,6,23,0,9,45,13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8078,0,7229,9,4,14,5,11,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8079,2,24528,3,3,1,35,17,50,7,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8080,1,6838,3,6,21,0,4,55,16,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8081,1,10406,12,6,21,0,7,5,13,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8082,1,12395,6,3,9,25,21,55,11,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
8083,1,10203,6,5,20,25,20,30,23,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8084,0,4049,12,5,7,55,6,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8085,1,13401,9,6,18,0,20,25,21,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8086,2,9968,9,5,7,40,12,0,19,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8087,0,8040,6,5,11,50,10,20,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8088,1,6427,27,3,1,35,15,15,10,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8089,0,5277,6,5,0,25,22,5,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8090,0,2228,1,4,4,20,2,55,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8091,0,5613,24,5,23,50,21,0,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8092,1,6669,12,5,22,15,17,35,4,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8093,0,11982,15,5,20,5,17,45,2,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
8094,2,10118,21,5,7,25,6,30,24,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8095,0,4148,15,3,0,5,21,25,2,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8096,1,18371,9,6,12,35,2,15,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8097,1,13587,12,6,21,0,11,30,9,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8098,2,12760,6,6,19,15,17,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8099,2,10368,6,6,4,25,9,40,18,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8100,0,3175,1,6,4,5,2,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8101,0,3597,9,5,12,0,9,45,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8102,1,6733,27,5,1,30,11,30,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8103,1,12192,1,6,12,35,3,50,8,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8104,2,15129,27,5,19,0,19,10,23,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8105,0,4668,12,5,14,20,11,30,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8106,1,10262,27,6,12,35,17,30,19,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8107,2,15129,18,5,4,25,9,40,18,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8108,1,7878,3,6,22,30,7,10,15,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8109,0,8040,18,3,11,50,10,20,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8110,1,12373,9,5,12,35,2,15,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8111,2,12392,18,5,19,15,17,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8112,0,5277,18,5,0,25,22,5,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8113,1,7888,21,5,21,0,13,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8114,1,9001,3,6,19,15,8,45,10,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8115,0,4049,21,3,7,45,6,20,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8116,0,4326,24,3,7,35,5,15,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8117,0,4777,9,3,2,20,23,30,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8118,1,6838,21,3,21,0,11,30,9,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8119,1,6582,6,6,12,30,7,15,5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8120,1,10262,1,6,12,35,21,50,14,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8121,0,10873,1,3,2,10,23,25,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8122,1,10262,27,6,12,35,2,15,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8123,0,4148,27,3,8,20,5,30,2,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8124,2,6494,27,3,21,20,11,55,9,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8125,1,12898,21,5,12,35,10,0,26,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8126,2,9968,9,6,19,15,5,0,38,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8127,1,12898,21,5,4,25,15,0,13,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8128,1,7740,24,5,22,30,14,55,7,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8129,1,7452,9,5,21,5,9,50,11,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8130,0,4160,21,3,8,35,7,10,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8131,0,4823,27,5,11,20,8,30,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8132,2,13486,18,5,19,15,10,55,8,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8133,0,4544,27,4,22,0,18,55,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8134,2,10975,21,5,9,25,9,45,23,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8135,0,3858,3,5,17,5,14,45,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8136,2,15129,6,5,4,25,5,30,22,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8137,2,10975,15,6,9,25,9,45,23,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8138,1,6752,9,5,22,25,16,45,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8139,0,3807,18,6,12,15,9,45,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8140,1,13832,6,3,9,25,12,30,20,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8141,0,4544,6,4,22,0,18,55,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8142,1,14571,6,6,8,15,18,55,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8143,0,11982,24,6,20,5,17,45,2,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
8144,0,8040,1,5,8,30,7,5,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8145,0,11913,18,3,18,35,16,0,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8146,1,5162,24,5,10,30,6,50,3,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8147,2,13014,15,6,12,35,9,40,26,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8148,1,8586,18,5,4,40,21,10,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8149,1,10197,21,5,19,0,8,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8150,1,8610,1,5,20,20,17,0,27,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8151,0,7120,1,6,2,45,23,55,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8152,3,10703,9,5,19,15,5,15,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8153,1,10262,1,6,4,25,9,0,19,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8154,2,11507,27,6,19,0,5,30,13,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8155,0,3943,6,6,0,15,21,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8156,2,13292,15,6,12,35,9,35,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8157,1,7166,21,3,18,35,13,40,4,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8158,1,10262,15,6,19,0,13,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8159,1,6152,12,6,7,10,20,45,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8160,1,10703,15,5,22,5,9,35,12,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8161,0,4030,21,5,10,10,7,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8162,1,17057,6,3,1,35,17,30,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8163,0,3850,18,6,10,15,7,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8164,1,14388,6,5,9,20,20,0,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8165,1,4744,3,4,7,25,2,0,5,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8166,1,10262,1,6,12,35,17,30,19,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8167,0,7591,3,3,23,55,21,10,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8168,1,6152,27,5,22,25,7,55,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8169,1,15025,6,3,9,0,8,55,24,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8170,0,6795,3,3,18,25,16,55,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8171,1,10623,24,5,20,25,17,30,26,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8172,0,3850,24,5,10,15,7,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8173,2,6643,21,3,18,50,19,10,23,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8174,1,10844,1,5,22,35,14,5,8,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8175,2,10441,27,5,19,15,19,45,23,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8176,1,13377,27,6,1,30,17,30,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8177,2,13696,18,5,19,15,12,55,30,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8178,0,3943,3,6,3,15,0,25,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8179,2,9443,24,6,19,15,19,45,23,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
